record_id,event_id,event_date,year,month,municipality,province,country,event_category,planned_flag,affected_area_as_published,affected_area_normalized,affected_flag,source_title,source_url,source_type,data_note
1,E001,2023-02-15,2023,2,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Inteke,Inteke,1,City Working to Resolve Power Outages Affecting Water Systems,https://www.durban.gov.za/press-statement/City%2BWorking%2Bto%2BResolve%2BPower%2BOutages%2BAffecting%2BWater%2BSystems.,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
375,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Nkwali,Nkwali,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
376,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Lovu,Lovu,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
377,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Bhekulwandle,Bhekulwandle,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
378,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,KwaMakhutha,KwaMakhutha,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
379,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Mkhazini,Mkhazini,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
380,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Mbongotwini,Mbongotwini,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
381,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Adams Mission,Adams Mission,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
382,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,KwaFakazi,KwaFakazi,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
383,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,KwaMgendwa,KwaMgendwa,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
384,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Ohlongeni,Ohlongeni,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
385,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,eKuphileni,eKuphileni,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
386,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Mahlathini,Mahlathini,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
387,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Umnini,Umnini,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
388,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Magabheni,Magabheni,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
389,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Ehlanzeni,Ehlanzeni,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
390,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Thoyane,Thoyane,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
391,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Umkhomazi,Umkhomazi,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
392,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Craigeburn,Craigeburn,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
393,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Amahlongwa,Amahlongwa,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
394,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Amalundi,Amalundi,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
395,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Crowder Farm,Crowder Farm,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
396,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Quarry Heights,Quarry Heights,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
397,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Scottburgh,Scottburgh,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
398,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Isiphingo Beach,Isiphingo Beach,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
399,E020,2024-12-12,2024,12,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,pump_failure,0,Isiphingo Hills,Isiphingo Hills,1,City Is Expediting Efforts to Restore Water Supply To Areas Supplied Through The South Coast Augmentation Booster Pumpstation,https://www.durban.gov.za/press-statement/City%2BIs%2BExpediting%2BEfforts%2Bto%2BRestore%2BWater%2BSupply%2BTo%2BAreas%2BSupplied%2BThrough%2BThe%2BSouth%2BCoast%2BAugmentation%2BBooster%2BPumpstation,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
